"database_name","table_name","index_name","last_update","stat_name","stat_value","sample_size","stat_description"
"zabbix","dservices","dservices_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","dcheckid"
"zabbix","dservices","dservices_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","dcheckid,ip"
"zabbix","dservices","dservices_1","30/1/2020 22:05:09","n_diff_pfx03","0","1","dcheckid,ip,port"
"zabbix","dservices","dservices_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dservices","dservices_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","dservices","dservices_2","30/1/2020 22:05:09","n_diff_pfx01","0","1","dhostid"
"zabbix","dservices","dservices_2","30/1/2020 22:05:09","n_diff_pfx02","0","1","dhostid,dserviceid"
"zabbix","dservices","dservices_2","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","dservices","dservices_2","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","escalations","PRIMARY","30/1/2020 22:05:08","n_diff_pfx01","0","1","escalationid"
"zabbix","escalations","PRIMARY","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","escalations","PRIMARY","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","escalations","escalations_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","triggerid"
"zabbix","escalations","escalations_1","30/1/2020 22:05:08","n_diff_pfx02","0","1","triggerid,itemid"
"zabbix","escalations","escalations_1","30/1/2020 22:05:08","n_diff_pfx03","0","1","triggerid,itemid,escalationid"
"zabbix","escalations","escalations_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","escalations","escalations_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","escalations","escalations_2","30/1/2020 22:05:08","n_diff_pfx01","0","1","eventid"
"zabbix","escalations","escalations_2","30/1/2020 22:05:08","n_diff_pfx02","0","1","eventid,escalationid"
"zabbix","escalations","escalations_2","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","escalations","escalations_2","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","escalations","escalations_3","30/1/2020 22:05:08","n_diff_pfx01","0","1","nextcheck"
"zabbix","escalations","escalations_3","30/1/2020 22:05:08","n_diff_pfx02","0","1","nextcheck,escalationid"
"zabbix","escalations","escalations_3","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","escalations","escalations_3","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","event_recovery","PRIMARY","31/1/2020 00:14:21","n_diff_pfx01","2","1","eventid"
"zabbix","event_recovery","PRIMARY","31/1/2020 00:14:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_recovery","PRIMARY","31/1/2020 00:14:21","size","1",,"Number of pages in the index"
"zabbix","event_recovery","event_recovery_1","31/1/2020 00:14:21","n_diff_pfx01","2","1","r_eventid"
"zabbix","event_recovery","event_recovery_1","31/1/2020 00:14:21","n_diff_pfx02","2","1","r_eventid,eventid"
"zabbix","event_recovery","event_recovery_1","31/1/2020 00:14:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_recovery","event_recovery_1","31/1/2020 00:14:21","size","1",,"Number of pages in the index"
"zabbix","event_recovery","event_recovery_2","31/1/2020 00:14:21","n_diff_pfx01","1","1","c_eventid"
"zabbix","event_recovery","event_recovery_2","31/1/2020 00:14:21","n_diff_pfx02","2","1","c_eventid,eventid"
"zabbix","event_recovery","event_recovery_2","31/1/2020 00:14:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_recovery","event_recovery_2","31/1/2020 00:14:21","size","1",,"Number of pages in the index"
"zabbix","event_suppress","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","event_suppressid"
"zabbix","event_suppress","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_suppress","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","event_suppress","event_suppress_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","eventid"
"zabbix","event_suppress","event_suppress_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","eventid,maintenanceid"
"zabbix","event_suppress","event_suppress_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_suppress","event_suppress_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","event_suppress","event_suppress_2","30/1/2020 22:05:10","n_diff_pfx01","0","1","suppress_until"
"zabbix","event_suppress","event_suppress_2","30/1/2020 22:05:10","n_diff_pfx02","0","1","suppress_until,event_suppressid"
"zabbix","event_suppress","event_suppress_2","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_suppress","event_suppress_2","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","event_suppress","event_suppress_3","30/1/2020 22:05:10","n_diff_pfx01","0","1","maintenanceid"
"zabbix","event_suppress","event_suppress_3","30/1/2020 22:05:10","n_diff_pfx02","0","1","maintenanceid,event_suppressid"
"zabbix","event_suppress","event_suppress_3","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_suppress","event_suppress_3","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","event_tag","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","eventtagid"
"zabbix","event_tag","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_tag","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","event_tag","event_tag_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","eventid"
"zabbix","event_tag","event_tag_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","eventid,eventtagid"
"zabbix","event_tag","event_tag_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","event_tag","event_tag_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","events","PRIMARY","31/1/2020 00:09:21","n_diff_pfx01","16","1","eventid"
"zabbix","events","PRIMARY","31/1/2020 00:09:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","events","PRIMARY","31/1/2020 00:09:21","size","1",,"Number of pages in the index"
"zabbix","events","events_1","31/1/2020 00:09:21","n_diff_pfx01","2","1","source"
"zabbix","events","events_1","31/1/2020 00:09:21","n_diff_pfx02","3","1","source,object"
"zabbix","events","events_1","31/1/2020 00:09:21","n_diff_pfx03","14","1","source,object,objectid"
"zabbix","events","events_1","31/1/2020 00:09:21","n_diff_pfx04","16","1","source,object,objectid,clock"
"zabbix","events","events_1","31/1/2020 00:09:21","n_diff_pfx05","16","1","source,object,objectid,clock,eventid"
"zabbix","events","events_1","31/1/2020 00:09:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","events","events_1","31/1/2020 00:09:21","size","1",,"Number of pages in the index"
"zabbix","events","events_2","31/1/2020 00:09:21","n_diff_pfx01","2","1","source"
"zabbix","events","events_2","31/1/2020 00:09:21","n_diff_pfx02","3","1","source,object"
"zabbix","events","events_2","31/1/2020 00:09:21","n_diff_pfx03","14","1","source,object,clock"
"zabbix","events","events_2","31/1/2020 00:09:21","n_diff_pfx04","16","1","source,object,clock,eventid"
"zabbix","events","events_2","31/1/2020 00:09:21","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","events","events_2","31/1/2020 00:09:21","size","1",,"Number of pages in the index"
"zabbix","expressions","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","10","1","expressionid"
"zabbix","expressions","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","expressions","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","expressions","expressions_1","30/1/2020 22:05:10","n_diff_pfx01","5","1","regexpid"
"zabbix","expressions","expressions_1","30/1/2020 22:05:10","n_diff_pfx02","10","1","regexpid,expressionid"
"zabbix","expressions","expressions_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","expressions","expressions_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","functions","PRIMARY","30/1/2020 22:05:14","n_diff_pfx01","1553","6","functionid"
"zabbix","functions","PRIMARY","30/1/2020 22:05:14","n_leaf_pages","6",,"Number of leaf pages in the index"
"zabbix","functions","PRIMARY","30/1/2020 22:05:14","size","7",,"Number of pages in the index"
"zabbix","functions","functions_1","30/1/2020 22:05:14","n_diff_pfx01","1043","3","triggerid"
"zabbix","functions","functions_1","30/1/2020 22:05:14","n_diff_pfx02","1553","3","triggerid,functionid"
"zabbix","functions","functions_1","30/1/2020 22:05:14","n_leaf_pages","3",,"Number of leaf pages in the index"
"zabbix","functions","functions_1","30/1/2020 22:05:14","size","4",,"Number of pages in the index"
"zabbix","functions","functions_2","30/1/2020 22:05:14","n_diff_pfx01","1006","6","itemid"
"zabbix","functions","functions_2","30/1/2020 22:05:14","n_diff_pfx02","1232","6","itemid,name"
"zabbix","functions","functions_2","30/1/2020 22:05:14","n_diff_pfx03","1323","6","itemid,name,parameter"
"zabbix","functions","functions_2","30/1/2020 22:05:14","n_diff_pfx04","1553","6","itemid,name,parameter,functionid"
"zabbix","functions","functions_2","30/1/2020 22:05:14","n_leaf_pages","6",,"Number of leaf pages in the index"
"zabbix","functions","functions_2","30/1/2020 22:05:14","size","7",,"Number of pages in the index"
"zabbix","globalmacro","PRIMARY","30/1/2020 22:05:08","n_diff_pfx01","0","1","globalmacroid"
"zabbix","globalmacro","PRIMARY","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","globalmacro","PRIMARY","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","globalmacro","globalmacro_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","macro"
"zabbix","globalmacro","globalmacro_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","globalmacro","globalmacro_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","globalvars","PRIMARY","30/1/2020 22:05:08","n_diff_pfx01","0","1","globalvarid"
"zabbix","globalvars","PRIMARY","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","globalvars","PRIMARY","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","graph_discovery","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","graphid"
"zabbix","graph_discovery","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graph_discovery","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","graph_discovery","graph_discovery_1","30/1/2020 22:05:09","n_diff_pfx01","0","1","parent_graphid"
"zabbix","graph_discovery","graph_discovery_1","30/1/2020 22:05:09","n_diff_pfx02","0","1","parent_graphid,graphid"
"zabbix","graph_discovery","graph_discovery_1","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graph_discovery","graph_discovery_1","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","graph_theme","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","4","1","graphthemeid"
"zabbix","graph_theme","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graph_theme","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","graph_theme","graph_theme_1","30/1/2020 22:05:10","n_diff_pfx01","4","1","theme"
"zabbix","graph_theme","graph_theme_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graph_theme","graph_theme_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","graphs","PRIMARY","30/1/2020 22:05:14","n_diff_pfx01","191","3","graphid"
"zabbix","graphs","PRIMARY","30/1/2020 22:05:14","n_leaf_pages","3",,"Number of leaf pages in the index"
"zabbix","graphs","PRIMARY","30/1/2020 22:05:14","size","4",,"Number of pages in the index"
"zabbix","graphs","graphs_1","30/1/2020 22:05:14","n_diff_pfx01","50","1","name"
"zabbix","graphs","graphs_1","30/1/2020 22:05:14","n_diff_pfx02","191","1","name,graphid"
"zabbix","graphs","graphs_1","30/1/2020 22:05:14","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs","graphs_1","30/1/2020 22:05:14","size","1",,"Number of pages in the index"
"zabbix","graphs","graphs_2","30/1/2020 22:05:14","n_diff_pfx01","26","1","templateid"
"zabbix","graphs","graphs_2","30/1/2020 22:05:14","n_diff_pfx02","191","1","templateid,graphid"
"zabbix","graphs","graphs_2","30/1/2020 22:05:14","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs","graphs_2","30/1/2020 22:05:14","size","1",,"Number of pages in the index"
"zabbix","graphs","graphs_3","30/1/2020 22:05:14","n_diff_pfx01","1","1","ymin_itemid"
"zabbix","graphs","graphs_3","30/1/2020 22:05:14","n_diff_pfx02","191","1","ymin_itemid,graphid"
"zabbix","graphs","graphs_3","30/1/2020 22:05:14","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs","graphs_3","30/1/2020 22:05:14","size","1",,"Number of pages in the index"
"zabbix","graphs","graphs_4","30/1/2020 22:05:14","n_diff_pfx01","10","1","ymax_itemid"
"zabbix","graphs","graphs_4","30/1/2020 22:05:14","n_diff_pfx02","191","1","ymax_itemid,graphid"
"zabbix","graphs","graphs_4","30/1/2020 22:05:14","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs","graphs_4","30/1/2020 22:05:14","size","1",,"Number of pages in the index"
"zabbix","graphs_items","PRIMARY","30/1/2020 22:05:15","n_diff_pfx01","617","4","gitemid"
"zabbix","graphs_items","PRIMARY","30/1/2020 22:05:15","n_leaf_pages","4",,"Number of leaf pages in the index"
"zabbix","graphs_items","PRIMARY","30/1/2020 22:05:15","size","5",,"Number of pages in the index"
"zabbix","graphs_items","graphs_items_1","30/1/2020 22:05:15","n_diff_pfx01","617","1","itemid"
"zabbix","graphs_items","graphs_items_1","30/1/2020 22:05:15","n_diff_pfx02","617","1","itemid,gitemid"
"zabbix","graphs_items","graphs_items_1","30/1/2020 22:05:15","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs_items","graphs_items_1","30/1/2020 22:05:15","size","1",,"Number of pages in the index"
"zabbix","graphs_items","graphs_items_2","30/1/2020 22:05:15","n_diff_pfx01","191","1","graphid"
"zabbix","graphs_items","graphs_items_2","30/1/2020 22:05:15","n_diff_pfx02","617","1","graphid,gitemid"
"zabbix","graphs_items","graphs_items_2","30/1/2020 22:05:15","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","graphs_items","graphs_items_2","30/1/2020 22:05:15","size","1",,"Number of pages in the index"
"zabbix","group_discovery","PRIMARY","30/1/2020 22:05:08","n_diff_pfx01","0","1","groupid"
"zabbix","group_discovery","PRIMARY","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_discovery","PRIMARY","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","group_discovery","c_group_discovery_2","30/1/2020 22:05:08","n_diff_pfx01","0","1","parent_group_prototypeid"
"zabbix","group_discovery","c_group_discovery_2","30/1/2020 22:05:08","n_diff_pfx02","0","1","parent_group_prototypeid,groupid"
"zabbix","group_discovery","c_group_discovery_2","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_discovery","c_group_discovery_2","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","group_prototype","PRIMARY","30/1/2020 22:05:11","n_diff_pfx01","7","1","group_prototypeid"
"zabbix","group_prototype","PRIMARY","30/1/2020 22:05:11","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_prototype","PRIMARY","30/1/2020 22:05:11","size","1",,"Number of pages in the index"
"zabbix","group_prototype","c_group_prototype_2","30/1/2020 22:05:11","n_diff_pfx01","3","1","groupid"
"zabbix","group_prototype","c_group_prototype_2","30/1/2020 22:05:11","n_diff_pfx02","7","1","groupid,group_prototypeid"
"zabbix","group_prototype","c_group_prototype_2","30/1/2020 22:05:11","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_prototype","c_group_prototype_2","30/1/2020 22:05:11","size","1",,"Number of pages in the index"
"zabbix","group_prototype","c_group_prototype_3","30/1/2020 22:05:11","n_diff_pfx01","1","1","templateid"
"zabbix","group_prototype","c_group_prototype_3","30/1/2020 22:05:11","n_diff_pfx02","7","1","templateid,group_prototypeid"
"zabbix","group_prototype","c_group_prototype_3","30/1/2020 22:05:11","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_prototype","c_group_prototype_3","30/1/2020 22:05:11","size","1",,"Number of pages in the index"
"zabbix","group_prototype","group_prototype_1","30/1/2020 22:05:11","n_diff_pfx01","2","1","hostid"
"zabbix","group_prototype","group_prototype_1","30/1/2020 22:05:11","n_diff_pfx02","7","1","hostid,group_prototypeid"
"zabbix","group_prototype","group_prototype_1","30/1/2020 22:05:11","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","group_prototype","group_prototype_1","30/1/2020 22:05:11","size","1",,"Number of pages in the index"
"zabbix","history","GEN_CLUST_INDEX","31/1/2020 12:45:53","n_diff_pfx01","16728","20","DB_ROW_ID"
"zabbix","history","GEN_CLUST_INDEX","31/1/2020 12:45:53","n_leaf_pages","55",,"Number of leaf pages in the index"
"zabbix","history","GEN_CLUST_INDEX","31/1/2020 12:45:53","size","97",,"Number of pages in the index"
"zabbix","history","history_1","31/1/2020 12:45:53","n_diff_pfx01","34","34","itemid"
"zabbix","history","history_1","31/1/2020 12:45:53","n_diff_pfx02","17047","34","itemid,clock"
"zabbix","history","history_1","31/1/2020 12:45:53","n_diff_pfx03","17047","34","itemid,clock,DB_ROW_ID"
"zabbix","history","history_1","31/1/2020 12:45:53","n_leaf_pages","34",,"Number of leaf pages in the index"
"zabbix","history","history_1","31/1/2020 12:45:53","size","97",,"Number of pages in the index"
"zabbix","history_log","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_diff_pfx01","0","1","DB_ROW_ID"
"zabbix","history_log","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_log","GEN_CLUST_INDEX","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_log","history_log_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","itemid"
"zabbix","history_log","history_log_1","30/1/2020 22:05:08","n_diff_pfx02","0","1","itemid,clock"
"zabbix","history_log","history_log_1","30/1/2020 22:05:08","n_diff_pfx03","0","1","itemid,clock,DB_ROW_ID"
"zabbix","history_log","history_log_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_log","history_log_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_str","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_diff_pfx01","0","1","DB_ROW_ID"
"zabbix","history_str","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_str","GEN_CLUST_INDEX","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_str","history_str_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","itemid"
"zabbix","history_str","history_str_1","30/1/2020 22:05:08","n_diff_pfx02","0","1","itemid,clock"
"zabbix","history_str","history_str_1","30/1/2020 22:05:08","n_diff_pfx03","0","1","itemid,clock,DB_ROW_ID"
"zabbix","history_str","history_str_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_str","history_str_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_text","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_diff_pfx01","0","1","DB_ROW_ID"
"zabbix","history_text","GEN_CLUST_INDEX","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_text","GEN_CLUST_INDEX","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_text","history_text_1","30/1/2020 22:05:08","n_diff_pfx01","0","1","itemid"
"zabbix","history_text","history_text_1","30/1/2020 22:05:08","n_diff_pfx02","0","1","itemid,clock"
"zabbix","history_text","history_text_1","30/1/2020 22:05:08","n_diff_pfx03","0","1","itemid,clock,DB_ROW_ID"
"zabbix","history_text","history_text_1","30/1/2020 22:05:08","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","history_text","history_text_1","30/1/2020 22:05:08","size","1",,"Number of pages in the index"
"zabbix","history_uint","GEN_CLUST_INDEX","31/1/2020 13:01:22","n_diff_pfx01","2121","8","DB_ROW_ID"
"zabbix","history_uint","GEN_CLUST_INDEX","31/1/2020 13:01:22","n_leaf_pages","8",,"Number of leaf pages in the index"
"zabbix","history_uint","GEN_CLUST_INDEX","31/1/2020 13:01:22","size","9",,"Number of pages in the index"
"zabbix","history_uint","history_uint_1","31/1/2020 13:01:22","n_diff_pfx01","5","5","itemid"
"zabbix","history_uint","history_uint_1","31/1/2020 13:01:22","n_diff_pfx02","2121","5","itemid,clock"
"zabbix","history_uint","history_uint_1","31/1/2020 13:01:22","n_diff_pfx03","2121","5","itemid,clock,DB_ROW_ID"
"zabbix","history_uint","history_uint_1","31/1/2020 13:01:22","n_leaf_pages","5",,"Number of leaf pages in the index"
"zabbix","history_uint","history_uint_1","31/1/2020 13:01:22","size","6",,"Number of pages in the index"
"zabbix","host_discovery","PRIMARY","30/1/2020 22:05:35","n_diff_pfx01","2","1","hostid"
"zabbix","host_discovery","PRIMARY","30/1/2020 22:05:35","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_discovery","PRIMARY","30/1/2020 22:05:35","size","1",,"Number of pages in the index"
"zabbix","host_discovery","c_host_discovery_2","30/1/2020 22:05:35","n_diff_pfx01","1","1","parent_hostid"
"zabbix","host_discovery","c_host_discovery_2","30/1/2020 22:05:35","n_diff_pfx02","2","1","parent_hostid,hostid"
"zabbix","host_discovery","c_host_discovery_2","30/1/2020 22:05:35","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_discovery","c_host_discovery_2","30/1/2020 22:05:35","size","1",,"Number of pages in the index"
"zabbix","host_discovery","c_host_discovery_3","30/1/2020 22:05:35","n_diff_pfx01","2","1","parent_itemid"
"zabbix","host_discovery","c_host_discovery_3","30/1/2020 22:05:35","n_diff_pfx02","2","1","parent_itemid,hostid"
"zabbix","host_discovery","c_host_discovery_3","30/1/2020 22:05:35","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_discovery","c_host_discovery_3","30/1/2020 22:05:35","size","1",,"Number of pages in the index"
"zabbix","host_inventory","PRIMARY","30/1/2020 22:05:09","n_diff_pfx01","0","1","hostid"
"zabbix","host_inventory","PRIMARY","30/1/2020 22:05:09","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_inventory","PRIMARY","30/1/2020 22:05:09","size","1",,"Number of pages in the index"
"zabbix","host_tag","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","0","1","hosttagid"
"zabbix","host_tag","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_tag","PRIMARY","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","host_tag","host_tag_1","30/1/2020 22:05:10","n_diff_pfx01","0","1","hostid"
"zabbix","host_tag","host_tag_1","30/1/2020 22:05:10","n_diff_pfx02","0","1","hostid,hosttagid"
"zabbix","host_tag","host_tag_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","host_tag","host_tag_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hostmacro","PRIMARY","30/1/2020 22:05:15","n_diff_pfx01","335","2","hostmacroid"
"zabbix","hostmacro","PRIMARY","30/1/2020 22:05:15","n_leaf_pages","2",,"Number of leaf pages in the index"
"zabbix","hostmacro","PRIMARY","30/1/2020 22:05:15","size","3",,"Number of pages in the index"
"zabbix","hostmacro","hostmacro_1","30/1/2020 22:05:15","n_diff_pfx01","48","1","hostid"
"zabbix","hostmacro","hostmacro_1","30/1/2020 22:05:15","n_diff_pfx02","335","1","hostid,macro"
"zabbix","hostmacro","hostmacro_1","30/1/2020 22:05:15","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hostmacro","hostmacro_1","30/1/2020 22:05:15","size","1",,"Number of pages in the index"
"zabbix","hosts","PRIMARY","30/1/2020 22:05:10","n_diff_pfx01","87","3","hostid"
"zabbix","hosts","PRIMARY","30/1/2020 22:05:10","n_leaf_pages","3",,"Number of leaf pages in the index"
"zabbix","hosts","PRIMARY","30/1/2020 22:05:10","size","4",,"Number of pages in the index"
"zabbix","hosts","c_hosts_3","30/1/2020 22:05:10","n_diff_pfx01","1","1","templateid"
"zabbix","hosts","c_hosts_3","30/1/2020 22:05:10","n_diff_pfx02","87","1","templateid,hostid"
"zabbix","hosts","c_hosts_3","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","c_hosts_3","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts","hosts_1","30/1/2020 22:05:10","n_diff_pfx01","87","1","host"
"zabbix","hosts","hosts_1","30/1/2020 22:05:10","n_diff_pfx02","87","1","host,hostid"
"zabbix","hosts","hosts_1","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","hosts_1","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts","hosts_2","30/1/2020 22:05:10","n_diff_pfx01","2","1","status"
"zabbix","hosts","hosts_2","30/1/2020 22:05:10","n_diff_pfx02","87","1","status,hostid"
"zabbix","hosts","hosts_2","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","hosts_2","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts","hosts_3","30/1/2020 22:05:10","n_diff_pfx01","1","1","proxy_hostid"
"zabbix","hosts","hosts_3","30/1/2020 22:05:10","n_diff_pfx02","87","1","proxy_hostid,hostid"
"zabbix","hosts","hosts_3","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","hosts_3","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts","hosts_4","30/1/2020 22:05:10","n_diff_pfx01","87","1","name"
"zabbix","hosts","hosts_4","30/1/2020 22:05:10","n_diff_pfx02","87","1","name,hostid"
"zabbix","hosts","hosts_4","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","hosts_4","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts","hosts_5","30/1/2020 22:05:10","n_diff_pfx01","1","1","maintenanceid"
"zabbix","hosts","hosts_5","30/1/2020 22:05:10","n_diff_pfx02","87","1","maintenanceid,hostid"
"zabbix","hosts","hosts_5","30/1/2020 22:05:10","n_leaf_pages","1",,"Number of leaf pages in the index"
"zabbix","hosts","hosts_5","30/1/2020 22:05:10","size","1",,"Number of pages in the index"
"zabbix","hosts_bak","PRIMARY","7/12/2020 23:01:46","n_diff_pfx01","0","1","hostid"
